Ciclo,CE_media,CE_min,CE_max,CE_mediana,CP_media,CP_desvio,CP_min,CP_max,CP_mediana,EPS1_media,EPS1_desvio,EPS1_min,EPS1_max,EPS1_mediana,FS1_media,FS1_desvio,FS1_max,FS1_mediana,FS2_media,FS2_desvio,FS2_min,FS2_max,FS2_mediana,PS1_media,PS1_desvio,PS1_min,PS1_max,PS1_mediana,PS2_media,PS2_desvio,PS2_min,PS2_max,PS2_mediana,PS3_media,PS3_desvio,PS3_min,PS3_max,PS3_mediana,PS4_media,PS4_desvio,PS4_min,PS4_max,PS4_mediana,PS5_media,PS5_min,PS5_max,PS5_mediana,PS6_media,PS6_min,PS6_max,PS6_mediana,SE_media,SE_desvio,SE_min,SE_max,SE_mediana,TS1_media,TS1_desvio,TS1_min,TS1_max,TS1_mediana,TS2_media,TS2_desvio,TS2_min,TS2_max,TS2_mediana,TS3_media,TS3_desvio,TS3_min,TS3_max,TS3_mediana,TS4_media,TS4_desvio,TS4_min,TS4_max,TS4_mediana,VS1_media,VS1_desvio,VS1_min,VS1_max,VS1_mediana,Cooler_condition,Valve_condition,Pump_leakage,Accumulator_pressure,Stable_flag
178,19.60643333333333,19.015,20.041,19.7205,1.5314833333333333,0.0223936217210461,1.485,1.567,1.5379999999999998,2401.5426666666667,198.6549430141444,2197.8,2843.8,2335.8,6.602855,2.975526700022351,20.479,7.729,9.208951666666668,0.020865080474185,9.146,9.276,9.209,157.164985,15.010973339079037,141.61,190.41,152.19,106.45660616666666,45.89920638603542,0.0,166.4,126.52,1.7308136666666667,0.8707245786289288,0.0,11.633,1.992,0.0,0.0,0.0,0.0,0.0,8.553298333333334,8.495,8.613,8.554,8.492687666666667,8.434,8.553,8.492,60.49563333333333,24.169098681655782,0.0,81.958,69.7645,54.053716666666666,0.2353958866385048,53.496,54.266,54.156000000000006,58.68046666666667,0.1476183198711528,58.402,58.875,58.697,55.59686666666666,0.1013225202378229,55.437,55.738,55.641,49.42081666666666,0.0749432534851427,49.184,49.516,49.453,0.6703666666666667,0.0857321344074466,0.594,0.976,0.643,3,100,0,130,1
179,19.73845,19.148,20.341,19.75,1.5437166666666668,0.0267512658763785,1.492,1.591,1.5435,2402.049466666667,199.08107703208373,2196.0,2845.6,2336.0,6.60433,2.9740140894264173,20.479,7.7325,9.207981666666669,0.019034052532639,9.153,9.29,9.208,157.05470666666668,15.028607681865658,141.51,190.46,152.13,106.35154183333334,45.840365888916224,0.0,166.27,126.41,1.7384806666666666,0.8716627849277445,0.0,11.602,1.992,0.0,0.0,0.0,0.0,0.0,8.554270166666667,8.498,8.613,8.554,8.494084166666667,8.436,8.553,8.493,60.432566666666666,24.14385576986737,0.0,82.184,69.68,54.07611666666666,0.2339734949255583,53.566,54.336,54.156,58.69068333333333,0.1562895500227859,58.426,58.887,58.715,55.63381666666667,0.0895411072469203,55.484,55.828,55.637,49.40788333333333,0.0696134829300293,49.23,49.488,49.434,0.6678333333333334,0.0858757807388912,0.596,0.97,0.6405000000000001,3,100,0,130,1
180,19.90288333333333,19.46,20.681,19.8295,1.5577666666666663,0.0267717069643554,1.518,1.622,1.5565,2397.0057666666667,200.36430108414015,2193.8,2851.0,2329.6,6.613111666666667,2.986471882736305,20.479,7.733499999999999,9.205151666666668,0.0195421379540528,9.146,9.264,9.204,157.03754666666669,15.024598259963334,141.38,190.46,152.08,106.346817,45.83604433887825,0.0,166.2,126.38,1.7358198333333332,0.8670547818366265,0.0,11.297,1.992,0.0,0.0,0.0,0.0,0.0,8.550675666666667,8.488,8.608,8.55,8.490971666666667,8.427,8.55,8.491,60.73705,24.285544502380805,0.0,81.976,69.916,54.073,0.2309179911658371,53.586,54.324,54.158,58.70301666666667,0.1557219917049763,58.387,58.875,58.715,55.661883333333336,0.0783289654990907,55.566,55.832,55.656,49.38138333333333,0.0606613527504483,49.234,49.488,49.365,0.6668166666666667,0.0724621448025004,0.597,0.923,0.6465000000000001,3,100,0,130,1
181,19.87395,19.25,20.481,19.8695,1.5495,0.0251615121746538,1.5,1.605,1.55,2394.5920666666666,199.430817291469,2188.0,2839.0,2328.0,6.591413333333334,2.975138084783312,20.479,7.728,9.201846666666668,0.02018147604896,9.147,9.263,9.201,157.05351666666667,15.020563746264596,141.29,190.39,152.11,106.37142366666669,45.806222039832406,0.0,166.16,126.43,1.7353738333333335,0.8714179683871054,0.0,11.68,1.992,0.0,0.0,0.0,0.0,0.0,8.5509605,8.494,8.608,8.551,8.490686166666666,8.432,8.558,8.49,60.42146666666667,24.127913453281423,0.0,81.982,69.755,54.10431666666667,0.2449443722158693,53.574,54.414,54.207,58.7213,0.1520310293930356,58.437,58.887,58.7755,55.60521666666667,0.0843732811082533,55.477,55.746,55.588,49.35245,0.0747557435013571,49.211,49.457,49.352,0.6759333333333333,0.0904388297187881,0.597,0.965,0.6435,3,100,0,130,1
182,19.841516666666667,19.465,20.228,19.8325,1.5443166666666668,0.0196903931377944,1.504,1.584,1.543,2394.8637333333336,198.5062691063968,2187.8,2837.6,2329.6,6.600485,2.974298934207027,20.479,7.727,9.190578333333333,0.0213032919436162,9.134,9.252,9.189,157.14743666666666,15.012475621963269,141.21,190.47,152.19,106.444457,45.881269838030256,0.0,166.19,126.53,1.7414555,0.8704970014449633,0.0,11.266,2.0,0.0,0.0,0.0,0.0,0.0,8.5463445,8.49,8.601,8.546,8.4856505,8.427,8.547,8.484,60.63205,24.22795854031775,0.0,82.291,69.883,54.11395,0.2341523062930965,53.562,54.406,54.238,58.7405,0.1419152886497571,58.504,58.926,58.779,55.66315,0.0783790928972165,55.562,55.832,55.656,49.425,0.0451032713308694,49.328,49.484,49.434,0.6663,0.0801283504283776,0.598,0.922,0.6455,3,100,0,130,1
183,19.810033333333333,19.293,20.23,19.8405,1.5442333333333331,0.0232162761920593,1.497,1.587,1.5465,2392.951833333333,198.07629483711835,2186.0,2837.6,2327.8,6.603013333333333,2.972747516942539,20.479,7.731,9.192006666666666,0.021909206080412,9.136,9.261,9.192,157.07725833333333,15.023064484685287,141.12,190.46,152.13,106.36666133333333,45.84968254933308,0.0,166.18,126.45,1.7426821666666668,0.8741964241785961,0.0,11.656,2.0,0.0,0.0,0.0,0.0,0.0,8.5465195,8.493,8.608,8.546,8.485547,8.428,8.543,8.484,60.65723333333333,24.231112798139463,0.0,82.513,69.898,54.10471666666667,0.2559133256123835,53.566,54.457,54.23,58.74453333333334,0.1491424602396288,58.437,58.93,58.803,55.67008333333333,0.0823173461685046,55.562,55.828,55.672,49.43971666666666,0.0441615261905708,49.324,49.516,49.443,0.6650833333333334,0.073198659723459,0.593,0.909,0.645,3,100,0,130,1
184,19.876716666666667,19.449,20.348,19.8415,1.549583333333333,0.021401957511189,1.511,1.594,1.543,2393.1086333333333,198.92168128356167,2187.8,2837.8,2327.6,6.6111233333333335,2.985848534991697,20.479,7.732,9.192675,0.0201841118775919,9.127,9.251,9.193,156.985405,15.052955185365107,141.13,190.44,152.0,106.30895033333334,45.77479390292947,0.0,166.23,126.28,1.741662,0.8792632956514503,0.0,11.758,1.992,0.0,0.0,0.0,0.0,0.0,8.5445665,8.486,8.604,8.544,8.483775,8.423,8.54,8.483,60.755300000000005,24.29426727823748,0.0,81.977,69.8605,54.09403333333333,0.2191541494997111,53.566,54.332,54.162,58.74555,0.1367188659442614,58.508,58.883,58.799,55.70345,0.0679275349177375,55.629,55.895,55.6855,49.45095,0.0526878962075665,49.328,49.535,49.445,0.6640333333333334,0.0669568458713486,0.596,0.859,0.642,3,100,0,130,1
185,19.88585,19.486,20.299,19.8675,1.54995,0.0171161782919563,1.52,1.588,1.5485,2394.6559,198.7587481056222,2189.6,2837.4,2329.4,6.589861666666667,2.9770982089006788,20.479,7.729,9.192363333333333,0.0200677813581017,9.139,9.251,9.192,157.00802166666668,15.041650064924234,141.48,190.46,152.02,106.333139,45.809849037434,0.0,166.1,126.33,1.7283693333333334,0.8760571803770036,0.0,11.703,1.992,0.0,0.0,0.0,0.0,0.0,8.543380500000001,8.485,8.602,8.543,8.482548666666666,8.429,8.543,8.482,60.37515,24.11331677290948,0.0,81.734,69.81700000000001,54.10155,0.221079663914639,53.629,54.414,54.168,58.74156666666667,0.135790512469892,58.508,58.891,58.789,55.71343333333333,0.0534705262283914,55.641,55.828,55.707,49.457816666666666,0.0306154340531035,49.402,49.527,49.453,0.6620166666666667,0.0711316496499336,0.593,0.865,0.644,3,100,0,130,1
186,19.972916666666663,19.651,20.241,19.977,1.5593333333333337,0.0133754983010824,1.535,1.584,1.5555,2395.774266666667,199.13309191554708,2191.8,2839.4,2329.6,6.604311666666667,2.975631173268863,20.479,7.727,9.188018333333332,0.0204107568587757,9.133,9.254,9.187,157.00324666666666,15.03229951573,140.96,190.47,152.05,106.3364315,45.80267617500228,0.0,166.22,126.34,1.7298568333333333,0.872989113335311,0.0,11.789,1.992,0.0,0.0,0.0,0.0,0.0,8.541311333333335,8.491,8.601,8.541,8.4799265,8.417,8.546,8.479,60.62061666666667,24.218521725024434,0.0,82.112,69.879,54.129133333333336,0.2199632840445937,53.652,54.406,54.242,58.736466666666665,0.1390876405415366,58.508,58.883,58.777,55.72043333333333,0.0516281905212379,55.641,55.828,55.711,49.42725,0.0414829452397303,49.344,49.512,49.434,0.6666500000000001,0.0842516056277117,0.598,0.954,0.6455,3,100,0,130,1
187,19.830616666666668,19.556,20.173,19.808,1.5457500000000002,0.0135691886771439,1.518,1.576,1.5425,2395.1272000000004,199.7984269258888,2190.8,2839.8,2329.6,6.5881783333333335,2.9700547579642462,20.479,7.726,9.190501666666668,0.0218858778661533,9.125,9.264,9.189,157.05247666666668,15.026398007250595,141.36,190.61,152.13,106.37123316666666,45.83242332493204,0.0,166.08,126.42,1.736454,0.8715900516223266,0.0,11.594,1.992,0.0,0.0,0.0,0.0,0.0,8.543784500000001,8.488,8.602,8.543,8.483879833333333,8.425,8.55,8.483,60.38941666666666,24.114074142265974,0.0,81.812,69.788,54.10813333333333,0.2152118756305754,53.641,54.426,54.23,58.74253333333333,0.1378110308574318,58.496,58.914,58.793,55.72798333333333,0.0551581675396098,55.652,55.871,55.711,49.48585,0.037844384756886,49.406,49.527,49.508,0.6688833333333334,0.0907597110024207,0.585,0.975,0.64,3,100,0,130,1
188,20.008433333333336,19.536,20.42,20.002,1.5568166666666667,0.0177491863424555,1.507,1.604,1.554,2395.4101666666666,198.13910233457383,2192.0,2837.8,2329.7,6.602968333333333,2.971080087354263,20.479,7.7295,9.191506666666667,0.0201263112093035,9.138,9.256,9.191,156.99419500000002,15.04761580369249,140.99,190.41,151.99,106.31599183333331,45.79306597995019,0.0,166.16,126.31,1.7344441666666668,0.871450221831878,0.0,11.523,1.992,0.0,0.0,0.0,0.0,0.0,8.545036666666666,8.483,8.599,8.545,8.485042333333334,8.428,8.541,8.484,60.55696666666667,24.175654946672385,0.0,81.705,69.861,54.12884999999999,0.2261233970158017,53.613,54.418,54.20099999999999,58.73668333333333,0.1433592727152439,58.449,58.945,58.779,55.73393333333333,0.0605497041005701,55.633,55.887,55.713,49.4473,0.0389133326461128,49.34,49.523,49.449,0.6610833333333334,0.1066044950345993,0.568,1.089,0.627,3,100,0,130,1
189,20.1082,19.606,20.79,20.0605,1.565583333333333,0.0260210421153412,1.528,1.62,1.562,2396.8359333333333,198.05669107002817,2192.0,2836.4,2331.2,6.593835,2.9757984971434164,20.479,7.728,9.196183333333334,0.0211608764794324,9.142,9.258,9.194,157.048555,15.01659091679711,141.26,190.37,152.08,106.36595833333334,45.848594955998,0.0,166.34,126.4,1.7337076666666664,0.8713256905147733,0.0,11.508,1.992,0.0,0.0,0.0,0.0,0.0,8.546892666666666,8.488,8.601,8.547,8.485959666666666,8.428,8.545,8.486,60.39488333333334,24.121591071065712,0.0,82.177,69.7135,54.15708333333334,0.2324005376220314,53.629,54.418,54.254,58.74905,0.1377918382124507,58.516,58.91,58.8045,55.697433333333336,0.0572909217722544,55.633,55.828,55.687,49.38385,0.08248591559282,49.211,49.496,49.43,0.6744666666666668,0.0884755001358782,0.593,0.936,0.651,3,100,0,130,1
190,20.115983333333336,19.713,20.773,20.05,1.5655666666666666,0.0226246952721621,1.521,1.619,1.558,2397.5525666666667,198.94770408721288,2194.0,2841.6,2331.8,6.600738333333334,2.9747826889721267,20.479,7.728,9.195166666666667,0.0198707565826633,9.141,9.25,9.194,157.00744333333333,15.050905253669947,141.44,190.41,152.02,106.31939316666669,45.793037472073486,0.0,166.2,126.3,1.7315375,0.8716852330120807,0.0,11.687,1.992,0.0,0.0,0.0,0.0,0.0,8.547238666666667,8.493,8.604,8.547,8.4865695,8.429,8.545,8.486,60.48216666666666,24.154450607315475,0.0,81.88,69.816,54.17078333333333,0.2260863860448071,53.641,54.48,54.254,58.771033333333335,0.1429693539126144,58.516,58.957,58.832,55.72913333333334,0.0541618624553562,55.652,55.832,55.711,49.41338333333333,0.0638149049235003,49.262,49.523,49.441,0.6539,0.0536525861445652,0.595,0.819,0.644,3,100,0,130,1
191,19.85308333333333,19.3,20.34,19.846,1.5457500000000002,0.0192297659451457,1.496,1.586,1.5445,2397.6725,199.04190551348808,2192.8,2840.0,2331.6,6.592503333333333,2.977733815243782,20.479,7.7325,9.19795,0.0211173879411207,9.137,9.259,9.196,156.96611833333333,15.054625557430526,140.73,190.41,151.99,106.29658666666668,45.77811334773887,0.0,166.19,126.28,1.7363598333333332,0.8814549450520227,0.0,12.07,1.992,0.0,0.0,0.0,0.0,0.0,8.547595,8.487,8.609,8.547,8.488108,8.427,8.552,8.488,60.28641666666667,24.083640694351697,0.0,81.79,69.66749999999999,54.19041666666667,0.2291279926278142,53.652,54.43,54.246,58.77891666666667,0.1440302806753196,58.516,58.957,58.8355,55.73566666666667,0.0652779368511884,55.641,55.902,55.727,49.50951666666666,0.0661755476542865,49.34,49.613,49.512,0.6533333333333334,0.0523497581192238,0.589,0.797,0.6445000000000001,3,100,0,130,1
192,19.942083333333336,19.287,20.537,19.941000000000003,1.5526833333333334,0.0254248588261112,1.5,1.607,1.553,2397.547233333333,198.63802472459676,2192.0,2841.8,2331.8,6.59904,2.968913688407825,20.479,7.73,9.196923333333332,0.01867365250074,9.146,9.254,9.196,156.94033666666667,15.066814712171643,140.81,190.42,151.95,106.27284566666668,45.76938777872657,0.0,165.98,126.23,1.7323805,0.875570664986355,0.0,11.656,1.992,0.0,0.0,0.0,0.0,0.0,8.545449166666666,8.494,8.606,8.545,8.487166833333333,8.429,8.548,8.487,60.427933333333335,24.118490416308852,0.0,81.413,69.8,54.19608333333333,0.2591210888765419,53.621,54.496,54.258,58.80138333333333,0.1562520878956507,58.52,59.02,58.857,55.72558333333333,0.0725901640782252,55.629,55.875,55.711,49.46398333333333,0.0656452953551147,49.312,49.613,49.471,0.6641999999999999,0.0761984029371317,0.59,0.894,0.6435,3,100,0,130,1
193,19.96215,19.611,20.355,19.9525,1.5531166666666667,0.0153436252612671,1.525,1.59,1.5505,2397.1911,198.81210327725228,2194.0,2839.6,2331.4,6.607471666666667,2.9802254095426,20.479,7.7305,9.193801666666667,0.0193345642010265,9.144,9.252,9.194,156.96782833333333,15.062843752454262,141.44,190.54,151.98,106.26434183333332,45.81305759066518,0.0,166.12,126.25,1.7334603333333334,0.8751304064526242,0.0,11.437,1.992,0.0,0.0,0.0,0.0,0.0,8.544120333333334,8.488,8.601,8.544,8.4853345,8.425,8.55,8.484,60.59281666666666,24.21606012370658,0.0,81.505,69.7425,54.18025,0.2198240147427604,53.66,54.473,54.254,58.801116666666665,0.1424341764913472,58.531,58.996,58.863,55.71995,0.0466808221065415,55.641,55.832,55.715,49.44775,0.0327091056621918,49.336,49.516,49.449,0.6567000000000001,0.0547782277669526,0.59,0.836,0.6485000000000001,3,100,0,130,1
194,19.987383333333334,19.629,20.584,19.9825,1.5574,0.0178479453311122,1.526,1.604,1.557,2397.8076,198.57402086510172,2194.0,2837.6,2332.0,6.59128,2.9780126612587963,20.479,7.728,9.190838333333334,0.0218489013004225,9.136,9.259,9.191,156.98622333333333,15.060185824538502,141.02,190.42,152.01,106.2839575,45.81958863600983,0.0,166.09,126.3,1.7397346666666669,0.875558743574904,0.0,11.25,2.0,0.0,0.0,0.0,0.0,0.0,8.540144166666666,8.482,8.602,8.54,8.481827666666666,8.42,8.542,8.482,60.30938333333334,24.08908042379626,0.0,81.926,69.666,54.17081666666666,0.2213086265650139,53.645,54.453,54.246,58.78691666666667,0.1428448597423101,58.516,58.957,58.859,55.752233333333336,0.0753456142182224,55.656,55.91,55.727,49.46398333333333,0.0563320938920249,49.277,49.535,49.461,0.6544833333333333,0.0605694703168459,0.604,0.844,0.6385000000000001,3,100,0,130,1
195,20.25773333333333,19.529,21.117,20.277,1.5742833333333333,0.0320323415309403,1.515,1.642,1.5785,2397.291166666667,198.78197556017813,2194.0,2841.4,2331.6,6.59776,2.971957646538956,20.479,7.731,9.189888333333334,0.0216268829777763,9.123,9.246,9.187,156.96034,15.06868795473532,141.31,190.41,151.99,106.2730305,45.79356355760179,0.0,166.1,126.31,1.7368923333333333,0.8750947054643924,0.0,11.484,1.992,0.0,0.0,0.0,0.0,0.0,8.540373500000001,8.488,8.598,8.54,8.4820395,8.422,8.54,8.482,60.436,24.125952568179223,0.0,81.523,69.7195,54.154700000000005,0.2384483243594531,53.605,54.469,54.246,58.77353333333333,0.1365859097215463,58.52,58.953,58.842,55.77523333333333,0.0801757321301104,55.668,55.914,55.738,49.4199,0.0921643153121098,49.191,49.523,49.445,0.6579,0.0577735790883511,0.6,0.869,0.6475,3,100,0,130,1
196,20.05465,19.701,20.613,20.053,1.5564166666666668,0.0185675967674201,1.529,1.607,1.5535,2397.7846666666665,199.3446184484882,2194.0,2841.8,2331.6,6.59235,2.9710050261837915,20.479,7.729,9.18738,0.0206093872965998,9.125,9.238,9.187,156.96880833333333,15.050886395607412,140.94,190.42,152.01,106.305904,45.78384817293863,0.0,166.26,126.31,1.7373465,0.8825320021923079,0.0,11.953,1.992,0.0,0.0,0.0,0.0,0.0,8.536916,8.482,8.597,8.537,8.4779175,8.423,8.538,8.477,60.33943333333333,24.096157821139094,0.0,81.965,69.608,54.18613333333334,0.2470089867758303,53.629,54.492,54.262,58.78993333333334,0.1470082283718843,58.52,58.98,58.8455,55.76405,0.0601654287241394,55.68,55.902,55.734,49.47265,0.0494545931098527,49.336,49.539,49.4765,0.6674,0.0888762613441209,0.589,0.984,0.6435,3,100,0,130,1
197,20.0959,19.764,20.495,20.082,1.5588333333333333,0.0151144410311336,1.531,1.597,1.5585,2399.598966666667,198.7951853035728,2197.8,2843.6,2333.6,6.599713333333333,2.971622206593581,20.479,7.723,9.18505,0.0199125173507875,9.131,9.267,9.184,157.00611,15.041707329770189,141.2,190.49,152.01,106.32240733333332,45.820238991104624,0.0,166.21,126.28,1.7361873333333333,0.8712396499590866,0.0,11.461,1.992,0.0,0.0,0.0,0.0,0.0,8.538698666666667,8.479,8.592,8.538,8.480054,8.42,8.54,8.479,60.44351666666667,24.140589042208607,0.0,81.374,69.767,54.190266666666666,0.2415966569155488,53.629,54.5,54.25,58.79405,0.1429474746488165,58.508,58.98,58.855,55.79558333333333,0.0553853347984318,55.723,55.91,55.816,49.49373333333333,0.0317473429645816,49.43,49.551,49.496,0.6708,0.0822301029459922,0.593,0.932,0.6455,3,100,0,130,1
198,20.05743333333333,19.716,20.486,20.007,1.5546833333333334,0.0186479350123811,1.526,1.586,1.549,2396.139866666667,198.25612567050084,2192.0,2835.6,2331.6,6.593898333333334,2.9669956617357034,20.479,7.719,9.185073333333332,0.0204130459011029,9.13,9.25,9.184,156.98704833333335,15.04121689797604,141.49,190.41,152.01,106.30037716666668,45.79188401035836,0.0,166.04,126.29,1.730472,0.8739016648929403,0.0,11.305,1.992,0.0,0.0,0.0,0.0,0.0,8.538506666666667,8.472,8.594,8.538,8.479905833333333,8.413,8.538,8.479,60.44863333333333,24.133916981713224,0.0,81.379,69.765,54.23276666666666,0.2294915061879842,53.68,54.496,54.262,58.802733333333336,0.1478129677881125,58.516,59.0,58.855,55.77296666666667,0.0586000424210728,55.68,55.887,55.742,49.48791666666667,0.0346318613304161,49.406,49.527,49.498000000000005,0.6827000000000001,0.1181519131299665,0.592,1.09,0.6375,3,100,0,130,1
199,20.02055,19.679,20.423,20.0285,1.5525833333333334,0.0164958049794759,1.521,1.594,1.551,2396.094866666667,198.1527020318848,2193.8,2837.6,2330.0,6.5906666666666665,2.965405898995712,20.479,7.72,9.182963333333332,0.0203325931974374,9.118,9.25,9.182,156.9597633333333,15.060152103289584,141.51,190.44,151.95,106.287103,45.77731849248179,0.0,166.38,126.23,1.7359733333333334,0.8794547961163017,0.0,11.867,1.992,0.0,0.0,0.0,0.0,0.0,8.5376095,8.484,8.597,8.538,8.4790645,8.422,8.538,8.479,60.396683333333335,24.1150981896121,0.0,81.18,69.7165,54.23505,0.2299051702074956,53.652,54.496,54.332,58.82286666666666,0.1561398185532853,58.508,59.035,58.867,55.77795,0.0609541158355054,55.68,55.91,55.746,49.49786666666667,0.0287056757316229,49.418,49.539,49.510000000000005,0.6519999999999999,0.0559182211593601,0.596,0.799,0.6395,3,100,0,130,1
200,20.01848333333333,19.522,20.418,20.009,1.5521666666666667,0.0222300504102653,1.499,1.591,1.5535,2397.1451,198.44577353396795,2194.0,2838.4,2331.6,6.592453333333333,2.9656754721590524,20.479,7.722,9.180976666666668,0.020449117329475,9.123,9.252,9.18,156.94851166666666,15.049403547185912,141.44,190.46,151.98,106.28570116666668,45.76594316240107,0.0,166.16,126.28,1.7254955,0.8717984710214995,0.0,11.711,1.977,0.0,0.0,0.0,0.0,0.0,8.534732,8.476,8.592,8.535,8.478498166666666,8.413,8.543,8.479,60.37775,24.103120188076232,0.0,81.495,69.675,54.2373,0.2380372638538956,53.66,54.508,54.332,58.84943333333333,0.15462818900886,58.523,59.055,58.871,55.79638333333333,0.0747889894159071,55.684,55.926,55.809,49.52883333333333,0.0645122946281701,49.418,49.617,49.523,0.6720833333333334,0.0779052644305165,0.592,0.911,0.65,3,100,0,130,1
201,20.10795,19.432,20.758,20.1495,1.5632666666666668,0.0311893433923021,1.496,1.622,1.5659999999999998,2397.7663,199.8972903570527,2196.0,2845.6,2331.4,6.603241666666667,2.9810475385859587,20.479,7.724,9.185676666666666,0.0238890476974008,9.125,9.258,9.185,156.92899666666668,15.078437132907638,140.56,190.46,151.94,106.2431435,45.78145654058432,0.0,166.14,126.22,1.7251923333333334,0.8744122424822588,0.0,11.406,1.977,0.0,0.0,0.0,0.0,0.0,8.535125166666665,8.477,8.597,8.535,8.478644666666668,8.417,8.545,8.479,60.55518333333334,24.205919113974165,0.0,81.277,69.607,54.24211666666667,0.23038685900515,53.738,54.5,54.268,58.86038333333333,0.1479360938145535,58.547,59.074,58.883,55.801950000000005,0.0846925496493166,55.668,55.977,55.816,49.49338333333333,0.0692522022330279,49.34,49.621,49.484,0.6576166666666666,0.0609962743143054,0.592,0.886,0.644,3,100,0,130,1
202,20.125366666666665,19.56,20.535,20.071,1.5632833333333334,0.0223615072311711,1.51,1.603,1.561,2397.6985,197.9451639025364,2194.0,2841.4,2332.0,6.595828333333333,2.971800131047742,20.479,7.724,9.184913333333334,0.0210849895311358,9.136,9.259,9.184,157.05606333333333,15.03765031370075,140.88,190.41,152.09,106.36589166666668,45.85512987409246,0.0,166.32,126.38,1.7354165,0.8693758382228977,0.0,11.242,1.992,0.0,0.0,0.0,0.0,0.0,8.534528333333332,8.479,8.592,8.534,8.477533833333334,8.423,8.536,8.477,60.475033333333336,24.149057346915896,0.0,81.678,69.6495,54.25371666666667,0.2212378190971639,53.738,54.5,54.2655,58.8626,0.1476741947552446,58.562,59.051,58.873000000000005,55.81945,0.0828577349273275,55.711,55.992,55.82,49.5007,0.0580509127798711,49.375,49.613,49.510000000000005,0.6604166666666667,0.06762365739553,0.593,0.861,0.6445000000000001,3,100,0,130,1
